"date","city","price_index","study_permit_inflow_proxy","housing_starts","policy_rate","year","month","log_price_index","policy_rate_z","study_permit_inflow_proxy_z","housing_starts_z"
2020-02-01,"St. Catharines-Niagara",108.6,110,2.748,1.75,2020,2,4.68767140749983,-0.0409567676330392,-0.571877748554158,-0.518584388374979
2020-03-01,"St. Catharines-Niagara",108.7,100,1.583,0.954545454545455,2020,3,4.68859179412716,-0.510534092818676,-0.576124900870561,-0.597630632847309
2020-04-01,"St. Catharines-Niagara",108.9,270,1.383,0.25,2020,4,4.69043002993891,-0.926445437983097,-0.503923311491713,-0.611200803572172
2020-05-01,"St. Catharines-Niagara",109,325,1.199,0.25,2020,5,4.69134788222914,-0.926445437983097,-0.480563973751498,-0.623685360639047
2020-06-01,"St. Catharines-Niagara",110.1,265,4.561,0.25,2020,6,4.70138904372863,-0.926445437983097,-0.506046887649914,-0.395570790754092
2020-07-01,"St. Catharines-Niagara",110.5,145,2.926,0.25,2020,7,4.70501552095781,-0.926445437983097,-0.557012715446748,-0.506506936429851
2020-08-01,"St. Catharines-Niagara",110.5,385,2.226,0.25,2020,8,4.70501552095781,-0.926445437983097,-0.455081059853081,-0.554002533966873
2020-09-01,"St. Catharines-Niagara",111.1,575,1.744,0.25,2020,9,4.71043069664558,-0.926445437983097,-0.374385165841427,-0.586706645413794
2020-10-01,"St. Catharines-Niagara",113.5,175,3.95,0.25,2020,10,4.73180283692146,-0.926445437983097,-0.54427125849754,-0.43702766231855
2020-11-01,"St. Catharines-Niagara",114.7,235,2.28,0.25,2020,11,4.74232002413533,-0.926445437983097,-0.518788344599123,-0.55033858787116
2020-12-01,"St. Catharines-Niagara",115.2,365,2.767,0.25,2020,12,4.74666974826179,-0.926445437983097,-0.463575364485886,-0.517295222156117
2021-01-01,"St. Catharines-Niagara",115.7,290,2.527,0.25,2021,1,4.75100063419963,-0.926445437983097,-0.495429006858907,-0.533579427025954
2021-02-01,"St. Catharines-Niagara",117.1,240,2.118,0.25,2021,2,4.76302827060367,-0.926445437983097,-0.516664768440921,-0.561330426158299
2021-03-01,"St. Catharines-Niagara",120.8,240,3.834,0.25,2021,3,4.79413628550071,-0.926445437983097,-0.516664768440921,-0.444898361338971
2021-04-01,"St. Catharines-Niagara",123.8,380,2.556,0.25,2021,4,4.8186673602505,-0.926445437983097,-0.457204636011282,-0.531611752270848
2021-05-01,"St. Catharines-Niagara",124,200,3.134,0.25,2021,5,4.82028156560504,-0.926445437983097,-0.533653377706533,-0.492393958875993
2021-06-01,"St. Catharines-Niagara",125.5,285,1.731,0.25,2021,6,4.83230575857184,-0.926445437983097,-0.497552583017109,-0.58758870651091
2021-07-01,"St. Catharines-Niagara",125.5,370,2.087,0.25,2021,7,4.83230575857184,-0.926445437983097,-0.461451788327685,-0.563433802620653
2021-08-01,"St. Catharines-Niagara",125.5,1125,2.05,0.25,2021,8,4.83230575857184,-0.926445437983097,-0.140791788439273,-0.565944284204753
2021-09-01,"St. Catharines-Niagara",126,865,3.796,0.25,2021,9,4.83628190695148,-0.926445437983097,-0.251217748665746,-0.447476693776695
2021-10-01,"St. Catharines-Niagara",127.7,300,3.347,0.25,2021,10,4.84968376303849,-0.926445437983097,-0.491181854542505,-0.477941727054013
2021-11-01,"St. Catharines-Niagara",127.7,215,2.576,0.25,2021,11,4.84968376303849,-0.926445437983097,-0.527282649231928,-0.530254735198362
2021-12-01,"St. Catharines-Niagara",128.3,730,2.066,0.25,2021,12,4.85437127162159,-0.926445437983097,-0.308554304937184,-0.564858670546764
2022-01-01,"St. Catharines-Niagara",128.3,460,1.999,0.25,2022,1,4.85437127162159,-0.926445437983097,-0.42322741748006,-0.569404677739593
2022-02-01,"St. Catharines-Niagara",128.3,255,1.839,0.25,2022,2,4.85437127162159,-0.926445437983097,-0.510294039966317,-0.580260814319484
2022-03-01,"St. Catharines-Niagara",128.3,245,1.825,0.478260869565217,2022,3,4.85437127162159,-0.791697162060262,-0.51454119228272,-0.581210726270224
2022-04-01,"St. Catharines-Niagara",128.3,500,5.838,0.785714285714286,2022,4,4.85437127162159,-0.610199484286648,-0.406238808214448,-0.308925250675839
2022-05-01,"St. Catharines-Niagara",130.5,335,2.83,1,2022,5,4.87137322676275,-0.483701102808068,-0.476316821435095,-0.513020618377785
2022-06-01,"St. Catharines-Niagara",130.5,305,1.843,1.47727272727273,2022,6,4.87137322676275,-0.201954707696685,-0.489058278384303,-0.579989410904987
2022-07-01,"St. Catharines-Niagara",130.5,390,1.596,2.07142857142857,2022,7,4.87137322676275,0.148790804584829,-0.452957483694879,-0.596748571750193
2022-08-01,"St. Catharines-Niagara",130.5,1410,2.614,2.5,2022,8,4.87137322676275,0.40178756754199,-0.0197479474217927,-0.527676402760638
2022-09-01,"St. Catharines-Niagara",130.1,635,9.483,3.07142857142857,2022,9,4.86830338551846,0.739116584818201,-0.34890225194301,-0.0616088892152024
2022-10-01,"St. Catharines-Niagara",130.1,180,2.234,3.32142857142857,2022,10,4.86830338551846,0.886698029876544,-0.542147682339338,-0.553459727137878
2022-11-01,"St. Catharines-Niagara",130.1,245,2.54,3.75,2022,11,4.86830338551846,1.1396947928337,-0.51454119228272,-0.532697365928837
2022-12-01,"St. Catharines-Niagara",130.1,1610,3.024,4.13095238095238,2022,12,4.86830338551846,1.36458080435118,0.0651950989062635,-0.499857552774668
2023-01-01,"St. Catharines-Niagara",130,410,3.506,4.29761904761905,2023,1,4.86753445045558,1.46296843439008,-0.444463179062074,-0.467153441327747
2023-02-01,"St. Catharines-Niagara",128.3,145,4.615,4.5,2023,2,4.85437127162159,1.58243912800873,-0.557012715446748,-0.391906844658379
2023-03-01,"St. Catharines-Niagara",128.2,205,1.322,4.5,2023,3,4.85359154448657,1.58243912800873,-0.531529801548331,-0.615339705643256
2023-04-01,"St. Catharines-Niagara",128.1,1115,1.768,4.5,2023,4,4.85281120890269,1.58243912800873,-0.145038940755676,-0.58507822492681
2023-05-01,"St. Catharines-Niagara",127.4,395,2.149,4.5,2023,5,4.84733174313806,1.58243912800873,-0.450833907536678,-0.559227049695945
2023-06-01,"St. Catharines-Niagara",127.4,305,2.108,4.69318181818182,2023,6,4.84733174313806,1.69647933555382,-0.489058278384303,-0.562008934694542
2023-07-01,"St. Catharines-Niagara",127,560,1.651,4.90476190476191,2023,7,4.84418708645859,1.82138051524605,-0.380755894316031,-0.593016774800856
2023-08-01,"St. Catharines-Niagara",126.8,2095,4.877,5,2023,8,4.84261104200313,1.87760201812542,0.2711819862518,-0.374129921008808
2023-09-01,"St. Catharines-Niagara",126.4,745,4.483,5,2023,9,4.83945148171276,1.87760201812542,-0.302183576462579,-0.400863157336789
2023-10-01,"St. Catharines-Niagara",126.5,215,3.931,5,2023,10,4.84024230816757,1.87760201812542,-0.527282649231928,-0.438316828537412
2023-11-01,"St. Catharines-Niagara",126.9,295,1.939,5,2023,11,4.84339937472034,1.87760201812542,-0.493305430700706,-0.573475728957052
2023-12-01,"St. Catharines-Niagara",126.9,1370,0.948,5,2023,12,4.84339937472034,1.87760201812542,-0.0367365566874039,-0.640715924898751
2024-01-01,"St. Catharines-Niagara",126.9,405,1.383,5,2024,1,4.84339937472034,1.87760201812542,-0.446586755220275,-0.611200803572172
2024-02-01,"St. Catharines-Niagara",126.9,235,2.05,5,2024,2,4.84339937472034,1.87760201812542,-0.518788344599123,-0.565944284204753
2024-03-01,"St. Catharines-Niagara",126.9,300,1.602,5,2024,3,4.84339937472034,1.87760201812542,-0.491181854542505,-0.596341466628447
2024-04-01,"St. Catharines-Niagara",126.9,555,1.735,5,2024,4,4.84339937472034,1.87760201812542,-0.382879470474233,-0.587317303096413
2024-05-01,"St. Catharines-Niagara",126.9,190,3.142,5,2024,5,4.84339937472034,1.87760201812542,-0.537900530022935,-0.491851152046998
2024-06-01,"St. Catharines-Niagara",126.2,235,0.885,4.7875,2024,6,4.83786795010711,1.75215778982583,-0.518788344599123,-0.644990528677083
2024-07-01,"St. Catharines-Niagara",126.1,335,1.644,4.69565217391304,2024,7,4.83707524297087,1.6979376502283,-0.476316821435095,-0.593491730776226
2024-08-01,"St. Catharines-Niagara",125.7,975,2.334,4.5,2024,8,4.8338981155962,1.58243912800873,-0.204499073185315,-0.546674641775447
2024-09-01,"St. Catharines-Niagara",125.3,1150,0.743,4.28571428571429,2024,9,4.83071086190202,1.45594074653016,-0.130173907648266,-0.654625349891736
2024-10-01,"St. Catharines-Niagara",125.4,260,1.13,4.1195652173913,2024,10,4.83150862819882,1.35785866813734,-0.508170463808116,-0.628367069539125
2024-11-01,"St. Catharines-Niagara",125.3,280,3.552,3.75,2024,11,4.83071086190202,1.1396947928337,-0.49967615917531,-0.464032302061028
2024-12-01,"St. Catharines-Niagara",125.3,915,0.667,3.43181818181818,2024,12,4.83071086190202,0.951863862759449,-0.229981987083732,-0.659782014767184
2016-01-01,"Toronto",92.8,1890,24.68,0.5,2016,1,4.53044663979215,-0.778863992924754,0.184115363765542,0.969520533313548
2016-02-01,"Toronto",93.2,1330,45.503,0.5,2016,2,4.53474772169155,-0.778863992924754,-0.0537251659530152,2.38237885833271
2016-03-01,"Toronto",93.5,1160,54.679,0.5,2016,3,4.53796143629464,-0.778863992924754,-0.125926755331863,3.00497829118944
2016-04-01,"Toronto",94.2,1715,37.967,0.5,2016,4,4.54542018158232,-0.778863992924754,0.109790198228493,1.87105482541985
2016-05-01,"Toronto",96,2805,33.537,0.5,2016,5,4.56434819146784,-0.778863992924754,0.572729800716399,1.57047554386413
2016-06-01,"Toronto",96.4,3165,46.504,0.5,2016,6,4.5685062016165,-0.778863992924754,0.7256272841069,2.45029756281065
2016-07-01,"Toronto",97.4,2205,40.608,0.5,2016,7,4.57882621064849,-0.778863992924754,0.317900661732231,2.05024892984167
2016-08-01,"Toronto",98,7110,40.805,0.5,2016,8,4.58496747867057,-0.778863992924754,2.40112887292781,2.06361554800566
2016-09-01,"Toronto",98.3,4355,30.004,0.5,2016,9,4.58802402715312,-0.778863992924754,1.23103840975883,1.33075847800941
2016-10-01,"Toronto",99.6,1570,49.416,0.5,2016,10,4.60116216459055,-0.778863992924754,0.0482064896406523,2.64787924856466
2016-11-01,"Toronto",100,2070,30.303,0.5,2016,11,4.60517018598809,-0.778863992924754,0.260564105460793,1.35104588324308
2016-12-01,"Toronto",100,4070,33.813,0.5,2016,12,4.60517018598809,-0.778863992924754,1.10999456874135,1.58920237946444
2017-01-01,"Toronto",100.2,1670,51.918,0.5,2017,1,4.60716818865076,-0.778863992924754,0.0906780128046804,2.8176420843327
2017-02-01,"Toronto",101.2,895,36.8,0.5,2017,2,4.61709875685337,-0.778863992924754,-0.238476291716537,1.79187287924027
2017-03-01,"Toronto",101.4,1115,51.355,0.5,2017,3,4.61907309115708,-0.778863992924754,-0.145038940755676,2.77944205374221
2017-04-01,"Toronto",103.5,1675,40.178,0.5,2017,4,4.63957161270542,-0.778863992924754,0.0928015889628818,2.02107306278322
2017-05-01,"Toronto",104.6,2405,22.106,0.5,2017,5,4.65014355163082,-0.778863992924754,0.402843708060287,0.794872436084555
2017-06-01,"Toronto",104.6,2070,35.622,0.5,2017,6,4.65014355163082,-0.778863992924754,0.260564105460793,1.71194457367083
2017-07-01,"Toronto",104.6,3290,44.423,0.666666666666667,2017,7,4.65014355163082,-0.680476362885859,0.778716688061936,2.30909993641844
2017-08-01,"Toronto",104.6,10365,53.775,0.75,2017,8,4.65014355163082,-0.631282547866411,3.78357695191692,2.94364111951306
2017-09-01,"Toronto",104.6,5440,35.22,0.964285714285714,2017,9,4.65014355163082,-0.504784166387832,1.69185443608854,1.68466853051385
2017-10-01,"Toronto",104.7,2260,28.979,1,2017,10,4.65109911787649,-0.483701102808068,0.341259999472446,1.26121135304449
2017-11-01,"Toronto",104.7,2320,45.114,1,2017,11,4.65109911787649,-0.483701102808068,0.366742913370863,2.35598487627285
2017-12-01,"Toronto",104.7,4560,25.437,1,2017,12,4.65109911787649,-0.483701102808068,1.31810503224509,1.02088362950716
2018-01-01,"Toronto",104.6,2670,40.122,1.1195652173913,2018,1,4.65014355163082,-0.413118672562776,0.515393244444961,2.01727341498026
2018-02-01,"Toronto",104,1210,71.674,1.25,2018,2,4.64439089914137,-0.336119657749725,-0.104690993749849,4.15810354853472
2018-03-01,"Toronto",103.7,1475,37.674,1.25,2018,3,4.64150211523548,-0.336119657749725,0.00785854263482558,1.85117452530793
2018-04-01,"Toronto",103.2,3375,26.377,1.25,2018,4,4.63666885304746,-0.336119657749725,0.814817482751359,1.08466343191401
2018-05-01,"Toronto",103.2,3020,23.261,1.25,2018,5,4.63666885304746,-0.336119657749725,0.66404357551906,0.873240172020641
2018-06-01,"Toronto",103.2,3995,55,1.25,2018,6,4.63666885304746,-0.336119657749725,1.07814092636833,3.02675841520285
2018-07-01,"Toronto",103.3,3410,39.647,1.42045454545455,2018,7,4.63763737612559,-0.235495945209943,0.829682515858769,1.9850442595087
2018-08-01,"Toronto",103.3,9210,29.037,1.5,2018,8,4.63763737612559,-0.188538212691382,3.2930308593724,1.2651467025547
2018-09-01,"Toronto",103.3,4535,42.087,1.5,2018,9,4.63763737612559,-0.188538212691382,1.30748715145409,2.15060034235204
2018-10-01,"Toronto",103.2,2185,44.694,1.56521739130435,2018,10,4.63666885304746,-0.150038705284857,0.309406357099425,2.32748751775063
2018-11-01,"Toronto",103.3,2755,48.704,1.75,2018,11,4.63763737612559,-0.0409567676330392,0.551494039134385,2.59956944078415
2018-12-01,"Toronto",103.2,4975,38.053,1.75,2018,12,4.63666885304746,-0.0409567676330392,1.49436185337581,1.87688999883154
2019-01-01,"Toronto",103,3175,39.433,1.75,2019,1,4.63472898822964,-0.0409567676330392,0.729874436423303,1.9705241768331
2019-02-01,"Toronto",103,1680,20.82,1.75,2019,2,4.63472898822964,-0.0409567676330392,0.0949251651210832,0.707616238323683
2019-03-01,"Toronto",103,2565,31.881,1.75,2019,3,4.63472898822964,-0.0409567676330392,0.470798145122732,1.45811453026226
2019-04-01,"Toronto",102.9,3885,37.93,1.75,2019,4,4.63375764284,-0.0409567676330392,1.0314222508879,1.86854434383575
2019-05-01,"Toronto",102.6,3645,20.127,1.75,2019,5,4.63083793273667,-0.0409567676330392,0.929490595294235,0.660595596762031
2019-06-01,"Toronto",102.6,3325,34.704,1.75,2019,6,4.63083793273667,-0.0409567676330392,0.793581721169345,1.6496574900437
2019-07-01,"Toronto",102,4790,32.238,1.75,2019,7,4.62497281328427,-0.0409567676330392,1.41578953552236,1.48233728500614
2019-08-01,"Toronto",102,13470,36.383,1.75,2019,8,4.62497281328427,-0.0409567676330392,5.10231774616,1.76357907327893
2019-09-01,"Toronto",102.3,5490,32.729,1.75,2019,9,4.62790967295758,-0.0409567676330392,1.71309019767055,1.51565205413568
2019-10-01,"Toronto",102.4,1955,32.16,1.75,2019,10,4.62888671260541,-0.0409567676330392,0.21172185382216,1.47704491842344
2019-11-01,"Toronto",102.3,1595,24.001,1.75,2019,11,4.62790967295758,-0.0409567676330392,0.0588243704316593,0.923449803702636
2019-12-01,"Toronto",102.5,5915,22.092,1.75,2019,12,4.62986279857846,-0.0409567676330392,1.89359417111767,0.793922524133814
2020-01-01,"Toronto",102.1,2415,32.16,1.75,2020,1,4.62595272517062,-0.0409567676330392,0.40709086037669,1.47704491842344
2020-02-01,"Toronto",102.5,1300,30.982,1.75,2020,2,4.62986279857846,-0.0409567676330392,-0.0664666229022236,1.397116612854
2020-03-01,"Toronto",102.8,1210,24.187,0.954545454545455,2020,3,4.63278535302106,-0.510534092818676,-0.104690993749849,0.936070062476759
2020-04-01,"Toronto",102.8,2630,60.729,0.25,2020,4,4.63278535302106,-0.926445437983097,0.49840463517935,3.41547595561656
2020-05-01,"Toronto",102.8,4600,29.931,0.25,2020,5,4.63278535302106,-0.926445437983097,1.3350936415107,1.32580536569484
2020-06-01,"Toronto",102.8,2870,40.197,0.25,2020,6,4.63278535302106,-0.926445437983097,0.600336290773017,2.02236222900208
2020-07-01,"Toronto",103.1,2115,47.87,0.25,2020,7,4.63569939102291,-0.926445437983097,0.279676290884605,2.54298182886147
2020-08-01,"Toronto",103.4,6020,61.455,0.25,2020,8,4.63860496207433,-0.926445437983097,1.9381892704399,3.46473567534782
2020-09-01,"Toronto",104.2,7055,33.443,0.25,2020,9,4.64631212931927,-0.926445437983097,2.37776953518759,1.56409756362344
2020-10-01,"Toronto",104.8,1945,36.5,0.25,2020,10,4.65205377188694,-0.926445437983097,0.207474701505758,1.77151762315298
2020-11-01,"Toronto",105.1,1640,34.484,0.25,2020,11,4.65491227788291,-0.926445437983097,0.0779365558554719,1.63473030224635
2020-12-01,"Toronto",105.5,2955,31.677,0.25,2020,12,4.65871095291612,-0.926445437983097,0.636437085462441,1.4442729561229
2021-01-01,"Toronto",106.2,2790,36.042,0.25,2021,1,4.66532410880784,-0.926445437983097,0.566359072241795,1.74044193219304
2021-02-01,"Toronto",107.7,1930,21.221,0.25,2021,2,4.67934958416234,-0.926445437983097,0.201103973031153,0.734824430627034
2021-03-01,"Toronto",108.6,2785,62.19,0.25,2021,3,4.68767140749983,-0.926445437983097,0.564235496083594,3.51460605276169
2021-04-01,"Toronto",109.5,4040,34.345,0.25,2021,4,4.69592454925656,-0.926445437983097,1.09725311179215,1.62529903359257
2021-05-01,"Toronto",109.9,3870,31.921,0.25,2021,5,4.69957086140958,-0.926445437983097,1.0250515224133,1.46082856440723
2021-06-01,"Toronto",110,4525,36.992,0.25,2021,6,4.70048036579242,-0.926445437983097,1.30323999913768,1.80490024313614
2021-07-01,"Toronto",110.2,5050,46.685,0.25,2021,7,4.70229689671881,-0.926445437983097,1.52621549574883,2.46257856731665
2021-08-01,"Toronto",111.1,12585,46.39,0.25,2021,8,4.71043069664558,-0.926445437983097,4.72644476615835,2.44256256549748
2021-09-01,"Toronto",111.1,11405,55.312,0.25,2021,9,4.71043069664558,-0.926445437983097,4.22528079282282,3.04792788153364
2021-10-01,"Toronto",112.5,3945,31.64,0.25,2021,10,4.72295322164447,-0.926445437983097,1.05690516478632,1.4417624745388
2021-11-01,"Toronto",114.1,2930,70.309,0.25,2021,11,4.73707525686803,-0.926445437983097,0.625819204671434,4.06548713333752
2021-12-01,"Toronto",114.1,8890,29.284,0.25,2021,12,4.73707525686803,-0.926445437983097,3.15712198524751,1.2819058633999
2022-01-01,"Toronto",114.1,6135,21.196,0.25,2022,1,4.73707525686803,-0.926445437983097,1.98703152207853,0.733128159286426
2022-02-01,"Toronto",114.8,4175,63.122,0.25,2022,2,4.74319148388547,-0.926445437983097,1.15458966806358,3.57784304833955
2022-03-01,"Toronto",115.6,3920,38.481,0.478260869565217,2022,3,4.75013595623828,-0.791697162060262,1.04628728399531,1.90593016418275
2022-04-01,"Toronto",115.6,7610,25.16,0.785714285714286,2022,4,4.75013595623828,-0.610199484286648,2.61348648874795,1.00208894305322
2022-05-01,"Toronto",115.6,6170,40.263,1,2022,5,4.75013595623828,-0.483701102808068,2.00189655518594,2.02684038534128
2022-06-01,"Toronto",115.6,5115,50.963,1.47727272727273,2022,6,4.75013595623828,-0.201954707696685,1.55382198580545,2.75284451912148
2022-07-01,"Toronto",115.6,5505,39.755,2.07142857142857,2022,7,4.75013595623828,0.148790804584829,1.71946092614516,1.99237215170013
2022-08-01,"Toronto",115.6,19965,52.765,2.5,2022,8,4.75013595623828,0.40178756754199,7.86084317566362,2.8751117573525
2022-09-01,"Toronto",115.6,9940,64.939,3.07142857142857,2022,9,4.75013595623828,0.739116584818201,3.6030729784698,3.70112804937494
2022-10-01,"Toronto",115.6,2935,33.846,3.32142857142857,2022,10,4.75013595623828,0.886698029876544,0.627942780829636,1.59144145763404
2022-11-01,"Toronto",115.6,3195,40.745,3.75,2022,11,4.75013595623828,1.1396947928337,0.738368741056109,2.05954449678821
2022-12-01,"Toronto",115.6,16080,70.721,4.13095238095238,2022,12,4.75013595623828,1.36458080435118,6.21082450074113,4.09344168503074
2023-01-01,"Toronto",115.6,5985,33.722,4.29761904761905,2023,1,4.75013595623828,1.46296843439008,1.92332423733249,1.58302795178462
2023-02-01,"Toronto",115.2,2615,53.733,4.5,2023,2,4.74666974826179,1.58243912800873,0.492033906704746,2.94079138366084
2023-03-01,"Toronto",115.2,3285,38.52,4.5,2023,3,4.74666974826179,1.58243912800873,0.776593111903734,1.9085763474741
2023-04-01,"Toronto",115.2,11415,59.801,4.5,2023,4,4.74666974826179,1.58243912800873,4.22952794513922,3.3525103634532
2023-05-01,"Toronto",115.1,5280,43.205,4.5,2023,5,4.74580131572784,1.58243912800873,1.62389999902609,2.22645759670403
2023-06-01,"Toronto",115.1,5035,86.24,4.69318181818182,2023,6,4.74580131572784,1.69647933555382,1.51984476727423,5.14641908242652
2023-07-01,"Toronto",115.1,7110,61.305,4.90476190476191,2023,7,4.74580131572784,1.82138051524605,2.40112887292781,3.45455804730417
2023-08-01,"Toronto",115,25350,48.725,5,2023,8,4.74493212836325,1.87760201812542,10.1479346980465,2.60099430871026
2023-09-01,"Toronto",115,9165,57.897,5,2023,9,4.74493212836325,1.87760201812542,3.27391867394859,3.2233223381525
2023-10-01,"Toronto",114.9,3020,43.774,5,2023,10,4.74406218485471,1.87760201812542,0.66404357551906,2.26506473241626
2023-11-01,"Toronto",114.7,3690,26.595,5,2023,11,4.74232002413533,1.87760201812542,0.948602780718048,1.09945491800412
2023-12-01,"Toronto",114.6,14155,17.529,5,2023,12,4.74144780428064,1.87760201812542,5.39324767983359,0.484319079046055
2024-01-01,"Toronto",114.6,6475,49.112,5,2024,1,4.74144780428064,1.87760201812542,2.13143470083623,2.62725258906287
2024-02-01,"Toronto",114.5,3115,57.342,5,2024,2,4.74057482299429,1.87760201812542,0.704391522524886,3.185665114391
2024-03-01,"Toronto",114.5,4860,42.221,5,2024,3,4.74057482299429,1.87760201812542,1.44551960173718,2.1596923567377
2024-04-01,"Toronto",114.5,9000,37.316,5,2024,4,4.74057482299429,1.87760201812542,3.20384066072794,1.82688391971042
2024-05-01,"Toronto",114.5,3800,54.39,5,2024,5,4.74057482299429,1.87760201812542,0.995321456198479,2.98536939449201
2024-06-01,"Toronto",114.3,3555,34.424,4.7875,2024,6,4.73882657080077,1.75215778982583,0.89126622444661,1.6306592510289
2024-07-01,"Toronto",114.5,3540,65.143,4.69565217391304,2024,7,4.74057482299429,1.6979376502283,0.884895495972006,3.7149696235143
2024-08-01,"Toronto",114.6,11225,24.783,4.5,2024,8,4.74144780428064,1.58243912800873,4.14883205112756,0.976509171236852
2024-09-01,"Toronto",114.6,5120,19.753,4.28571428571429,2024,9,4.74144780428064,1.45594074653016,1.55594556196365,0.635219377506536
2024-10-01,"Toronto",113.2,3500,28.821,4.1195652173913,2024,10,4.72915616576908,1.35785866813734,0.867906886706394,1.25049091817185
2024-11-01,"Toronto",113.5,3300,26.31,3.75,2024,11,4.73180283692146,1.1396947928337,0.782963840378338,1.08011742472118
2024-12-01,"Toronto",113.1,5335,12.078,3.43181818181818,2024,12,4.72827238312207,0.951863862759449,1.64725933676631,0.114464075939901
